source_path,label,action,reason,output_path,duplicate_of,image_format,width,height,sha256,dhash,entropy,edge_density,frame_count
data\raw\ascending_triangle\ascending_triangle_0090.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0082.png,,jpg,1300,740,9999e26547540053b7697747cf0d664b929c59d5822f3e8d068e6f59ae4f48e7,07027cd8a28060e0,1.624584801082679,0.01966877420406832,1
data\raw\ascending_triangle\ascending_triangle_0091.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0083.png,,jpg,1600,890,1944fe27a8e9c240bf655b40cd4c8e459e87b84399163afef0ced435e6953d7f,030254f8a08068e9,1.4076408047725515,0.02017932914738929,1
data\raw\ascending_triangle\ascending_triangle_0092.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0084.png,,png,1440,924,2d5ff7c8fe5bf5a3f731ba276a5df5e841d8d3b4c94af570e6ed8749ea6913ee,0dad71e1c99cac70,1.8824501955009338,0.0568061008073263,1
data\raw\ascending_triangle\ascending_triangle_0093.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0085.png,,png,1039,545,479ad73ce212ed0cb07ee2ba4495d4de8034a5cb143fa109e7dfef1cd3bbbd55,3c58d1d226a28d6d,1.0798953611776938,0.08195875862066578,1
data\raw\ascending_triangle\ascending_triangle_0094.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0086.png,,jpg,1920,1080,5b73faa5abb755056f8d07a91df4e0ad4c378c415666228da1c319926d109d04,082406868d9a1408,2.358806461093658,0.013386695110142822,1
data\raw\ascending_triangle\ascending_triangle_0095.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0087.png,,jpg,456,225,628b7e8072f42c008c3e623e502af5a13f741decba8c43e82ccec2c2eb413b41,570f79516549810c,2.0803981664515625,0.08432373963230518,1
data\raw\ascending_triangle\ascending_triangle_0096.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0088.png,,png,448,314,fae09e47bbe539c0b75a9fbea4f82bfc243f83f5a56eb8b0b428bbb93d0831ad,1874f068d8f0cac0,0.8365137996204342,0.08530052944744777,1
data\raw\ascending_triangle\ascending_triangle_0097.jpg,ascending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\ascending_triangle\ascending_triangle_0097.jpg,data\raw\ascending_triangle\ascending_triangle_0071.jpg,jpg,736,736,a1beb129088333bf4b2c0db0d020da75a095bc3bd639626905e461ff6df2b456,6d49926ddb3449db,3.9918996591752673,0.04257000236294896,1
data\raw\ascending_triangle\ascending_triangle_0098.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0089.png,,png,768,432,dd61ad5dea4852a98d78c1024acd5b4a26f0a4cc4fb555d4dfbd9046e2429091,80a6189e32362406,4.1798335203586445,0.0402856143904321,1
data\raw\ascending_triangle\ascending_triangle_0099.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0090.png,,png,1200,675,9cd1211b29e660a95ddc60b5f9504552a0b660965152f98d1f9291bd488d3c74,80a2685ad8963206,4.036129647685367,0.027469179375453887,1
data\raw\ascending_triangle\ascending_triangle_0100.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0091.png,,jpg,1536,1041,74d76de56d62e2128a377f48840978e4a26a10b54df89aa7faa64f07a4b55382,6d0d6d6d51392939,2.7772853268724838,0.041189491176313625,1
data\raw\ascending_triangle\ascending_triangle_0101.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0092.png,,jpg,1600,1085,c7d4da0922ce85bd8ab999a96a3acb4ea76093e3b9522a0bf6cd544ed7d7a000,09012c1c59131b50,2.4365063362696278,0.048700372729737054,1
data\raw\ascending_triangle\ascending_triangle_0102.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0093.png,,jpg,1600,1085,e1d4d746100c053570e045dff333f899d301aa8c77282748b9f1b2e6e4c54137,0d39714585310921,2.172978679559268,0.04630918948224451,1
data\raw\ascending_triangle\ascending_triangle_0103.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0094.png,,jpg,1536,1042,23975f07281cbf5bc15573f3e68ea02f97254e682945fbf061a4e80fac593b83,2505397151191939,1.9798516862681317,0.03522476729015342,1
data\raw\ascending_triangle\ascending_triangle_0104.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0095.png,,jpg,816,404,c7c2e9b0ec6b5708d06b026b4a7b54b335daaa740fa2b070d263906a39071e8b,1c0c3938b8f06660,1.3108087566135849,0.03050570087285545,1
data\raw\ascending_triangle\ascending_triangle_0105.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0096.png,,jpg,1600,1085,0eee58efe6401e517b7429d51d07bcab1b47eace4ecb5244deb21eeb8f893010,c694e6eeed080800,0.8466721142098976,0.01331731950844854,1
data\raw\ascending_triangle\ascending_triangle_0106.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0097.png,,jpg,1792,1024,c8fb54f7eb00779dbfd180baa7b471b6c5707c47e04ad3e444a02c7748e721b0,ff5f8bb321390f07,6.659418120323439,0.021768737707485337,1
data\raw\ascending_triangle\ascending_triangle_0107.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0098.png,,png,1000,514,9aed5c9393023796035d2bc523cbeed0ff6519d9137dcd872485bf2c4dd99960,c01802029e1c60d3,3.0148657503468024,0.05292680247196155,1
data\raw\ascending_triangle\ascending_triangle_0108.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0099.png,,png,980,503,ed6930d38b26494a713cb6414fd1e6f226ecee3fe2ca239b431a2788be3799dc,848391a4a44cc8a4,3.337602263304871,0.07608641866289259,1
data\raw\ascending_triangle\ascending_triangle_0109.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0100.png,,jpg,700,421,37d4373f7befd16fcc4672b668f2bba1c5b5b95c6e1a1c8a97a2d22baa4efe2d,192d45634e29c185,3.6814204685077265,0.05158089649161327,1
data\raw\ascending_triangle\ascending_triangle_0110.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0101.png,,png,1814,816,53f87155ba249c02ea848e955cda848af2c35f96aeb591e1bd5bbab795a4e2f6,019535c1e1db9925,0.46147370081125605,0.034002270244630706,1
data\raw\ascending_triangle\ascending_triangle_0111.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0102.png,,png,1716,1154,8b6cf04ab9b7b10919186542f180d2a98f173628e03877fad79f24e31a20d741,11656119314515bc,1.8135056528584097,0.07971992128124251,1
data\raw\ascending_triangle\ascending_triangle_0112.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0103.png,,png,1080,1080,c8ffb988ef4894f8691cd57c2dcf9fcba5e370e37d6afdd9a01650144ce0601f,9accd0f4d6c0a097,1.5687071800801236,0.031599441216815946,1
data\raw\ascending_triangle\ascending_triangle_0113.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0104.png,,png,1024,470,1accbf8ce8f379d21f318701333517facac762dade8306678adafae733b32ee7,4c5e6c4651810141,1.8959724704765863,0.0664851898206091,1
data\raw\ascending_triangle\ascending_triangle_0114.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0105.png,,jpg,1280,800,5688592212a73f284eaf8df3d0efea40aa8dd62e3223970e4218c5aade83394b,2411eccdec210823,1.6161177940866167,0.03269019990808824,1
data\raw\ascending_triangle\ascending_triangle_0115.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0106.png,,png,938,623,3c87851b720de14f3f160ce477f216b5d502bf8be04047b0247312edd2a447f4,0517b31684809224,0.6567199322982488,0.034910056593490994,1
data\raw\ascending_triangle\ascending_triangle_0116.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0107.png,,png,300,207,76f744387ffd079f5dede4b1c2c7f14ed06d949cad4b28aa16aacc1c4cbde585,0e3270ecb0e4c8c0,1.021523482923634,0.07842227905655015,1
data\raw\ascending_triangle\ascending_triangle_0117.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0108.png,,jpg,1600,1119,3eaefaf500be508ebacba82b33ce41268d60c7ef8f9413b2078f5d1dac1a9229,9b03170ebb2b2664,5.037805611176155,0.02638552015980655,1
data\raw\ascending_triangle\ascending_triangle_0118.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0109.png,,png,1024,588,37f81c2e480ac416ef3193d89584a7b31eddaa302190918ef62d9716f7bd2859,e50471a1d1d90081,0.9203918005037419,0.02162751819477791,1
data\raw\ascending_triangle\ascending_triangle_0119.webp,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0110.png,,webp,729,479,55c76d8fd2d27189ec6e9a518a54657c14862f3cc360f8a15c7e5f77675ac038,0102646cf1a42232,1.5005888443355784,0.032475108712064486,1
data\raw\ascending_triangle\ascending_triangle_0120.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0111.png,,jpg,1000,522,ee5fdce83109d87f5a17db9ad375ba35dd9ff448ec73f32dc946c2125ea9719c,5a5a5b5b5b5b5b58,4.233602954078492,0.014178446397716175,1
data\raw\ascending_triangle\ascending_triangle_0121.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0112.png,,jpg,1500,1065,6c020e4cc69ee7e529bfba1e8b27a7e93f1de6917bc2eb56e2e5b1efaadb1379,4a1448f19689a160,1.4898674345838192,0.013301413360336311,1
data\raw\ascending_triangle\ascending_triangle_0122.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0113.png,,jpg,1500,1065,1817d12ced2adaac345365e4bc9eb262cfff03f3167fb95b8c8248900db3f809,19034791e1372344,5.0251195171516745,0.014780302556077204,1
data\raw\ascending_triangle\ascending_triangle_0123.png,ascending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\ascending_triangle\ascending_triangle_0123.png,data\raw\ascending_triangle\ascending_triangle_0081.png,png,4459,3959,8a459247c79631e604af68f5a949d96799524e09da050634be2d43b861e80ef7,85d69ca9b9c99618,1.588536380124509,0.00859456234578246,1
data\raw\ascending_triangle\ascending_triangle_0124.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0114.png,,jpg,1280,720,8bb1049bcc938eaa31c15fe0738f766dde4414946ec05efc0c90deeae535e6c1,38f00e0f262dd74e,1.6639029304321242,0.025552500340413942,1
data\raw\ascending_triangle\ascending_triangle_0125.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0115.png,,jpg,1280,720,1e207039775cb3366c2ac08f0891a0c687a5946d3ab4bb2a3bafd605044f0141,0606121e68571a64,1.7793497021587028,0.02036225575299564,1
data\raw\ascending_triangle\ascending_triangle_0126.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0116.png,,jpg,1280,720,059104993accf3918e4e594c18997f229a54e04626ff419263f2865ef7aa9b8a,a9d61e1991a549da,6.12775613218455,0.04094039777369281,1
data\raw\ascending_triangle\ascending_triangle_0127.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0117.png,,jpg,1280,720,b5847eb1246cdb52503241de0acae29ecf11430185f92e8dc36765915648df6c,b8c89899786c30b8,4.157479235425447,0.037420436751089324,1
data\raw\ascending_triangle\ascending_triangle_0128.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0118.png,,jpg,1088,650,b2255e39410ebbd9c972d29d9dcd7118fb3d72238da91ddf29c3b00f4b8ffc5c,0676f4c8b0684010,1.3759346822278722,0.02491579052435454,1
data\raw\ascending_triangle\ascending_triangle_0129.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0119.png,,jpg,736,1104,2b9defd4209dd7fd9274177ba1c1254e5566348c91b0e4180832d84653816760,0f866ded6ca4ec52,2.6951269766199974,0.05829633986155899,1
data\raw\ascending_triangle\ascending_triangle_0130.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0120.png,,jpg,944,543,fdcd6a7801fd7d33f6de36e4acab81d5820932b7f168d8d2e2702ba9a3a56588,323a2c3872c3a430,5.280121898753718,0.05672314701077859,1
data\raw\ascending_triangle\ascending_triangle_0131.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0121.png,,jpg,696,364,50dcbf960a5f5c9248633ac76e1963f14b58c83d514f7238d721859fedce3651,166635a2da52c208,3.9527619726144105,0.08948414246335139,1
data\raw\ascending_triangle\ascending_triangle_0132.jpg,ascending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\ascending_triangle\ascending_triangle_0132.jpg,data\raw\ascending_triangle\ascending_triangle_0131.jpg,jpg,1485,777,d3669ba6f36ebc850eec985fd8ddb6c78ef9f36274b08f2142616fa47f2519bc,166635a2da52c20a,2.945222367749009,0.06384084449443926,1
data\raw\ascending_triangle\ascending_triangle_0133.jpg,ascending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\ascending_triangle\ascending_triangle_0133.jpg,data\raw\ascending_triangle\ascending_triangle_0131.jpg,jpg,768,402,e908a2a20f2abe68a3712e718b1363cdd9fdd6b847e0535aed1e10d4be89deb7,166635a2da52c208,3.869324802322162,0.08465712440656196,1
data\raw\ascending_triangle\ascending_triangle_0134.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0122.png,,png,791,335,89f66ab300a60e559fe5e2e8a65ea0857e8fae15787dd268cb351dcef9bd4b3f,01c939bbd3616d1c,0.5935581792250132,0.08205176245640244,1
data\raw\ascending_triangle\ascending_triangle_0135.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0123.png,,jpg,1361,812,749ad8d2152fd97b83079ef466d1c129395d070f81e8979238a88df5c983b561,81131cb1e1011105,1.466426436973037,0.043724557648441326,1
data\raw\ascending_triangle\ascending_triangle_0136.webp,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0124.png,,webp,1536,1024,ef29cb7051a27068c565846b71b90f177bdb47b5093da7c2434822f4fdb49d2b,01622c49d4a4ab50,1.7839264257264724,0.027817116531671262,1
data\raw\ascending_triangle\ascending_triangle_0137.webp,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0125.png,,webp,1024,1024,604e4599137092c1e0ff360ddb79c1d7934013e252e830feb70b450a8ec49f52,b8d424e419604c90,1.238420950176804,0.03116002550312117,1
data\raw\ascending_triangle\ascending_triangle_0138.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0126.png,,jpg,800,450,dbe1f03c79111934d4a011bd0239727b045f9306310e4a183005bef59b149c25,03edcc94d8e24642,4.285520108699481,0.12348763616557734,1
data\raw\ascending_triangle\ascending_triangle_0139.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0127.png,,png,514,436,c23dae220cc167669dcc67ae35d9048fa14f9b680128ec3f16af405177885157,088c0ccc98888c0c,0.671280578835977,0.04170588165298604,1
data\raw\ascending_triangle\ascending_triangle_0140.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0128.png,,png,1024,533,d7db8ce8b22cd88470c902162c2145ce5572b61cc07ed4f359911cfe5a19970c,9e166103060b1828,0.4889252570738971,0.015316766510778795,1
data\raw\ascending_triangle\ascending_triangle_0141.webp,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0129.png,,webp,1024,445,2b3a090f02e121ffec33a6e218b8c23f9e05fa04e891158333a879841fe6d9d8,76360b264c5ac484,3.2565624432472027,0.03165913644249835,1
data\raw\ascending_triangle\ascending_triangle_0142.webp,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0130.png,,webp,1200,628,f77de2b1c75fc3c4ac398956f91e8fb8bd1ec5a21d5db98ccde700acc603ee5c,0f3a6e4e1a4e8f0f,5.4756394681855065,0.06027510823862454,1
data\raw\ascending_triangle\ascending_triangle_0143.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0131.png,,png,932,550,d6704f463ed43940dfc232f24ba8f6edb4b0b542ddb4e86db20b1f8b3070516d,b48ccae4899ad991,3.1659619196347903,0.13391485927183983,1
data\raw\ascending_triangle\ascending_triangle_0144.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0132.png,,png,3200,1800,175d050aeb4e1847e212bd9ce920c7ea98f3abe990f2dc3f5a70d679dba82877,8070ecd4c4d7b3ef,2.8923957418142523,0.013218064406318083,1
data\raw\ascending_triangle\ascending_triangle_0145.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0133.png,,png,914,603,dc3fd76ae738a56de56794253d503a622951d213470a41b4cec78393fa3a7aca,c9cb03cbab700100,0.9856598380882904,0.034726412274378456,1
data\raw\ascending_triangle\ascending_triangle_0146.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0134.png,,png,2304,1445,2564ac8187a4caaad59fe68173eabd9656d109aaeebf542f6a10d71a4af7328b,e061735665777c90,1.1009363162927488,0.025155424290054355,1
data\raw\ascending_triangle\ascending_triangle_0147.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0135.png,,jpg,975,490,7cd32af05db7632dd4b8a3e41304a1b0814977d4b1828b7c8395a9fd6eea1160,80ccd0c88c9c9a04,1.6642010823846614,0.05024816080278265,1
data\raw\ascending_triangle\ascending_triangle_0148.jpg,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0136.png,,jpg,1200,800,b6b288bf1d147673f2619f9870ba3dcd7b6ce115d7bc3f3d4c5613e705c58270,4a24dc48f5889040,0.707372799965478,0.012875098039215686,1
data\raw\ascending_triangle\ascending_triangle_0149.webp,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0137.png,,webp,700,374,20700d7d3e9617639646ab53a80b483abf68aa70569fa621ba6156f67cfd4518,016074d4f8b04800,1.683168801454629,0.04494842642939528,1
data\raw\ascending_triangle\ascending_triangle_0150.webp,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0138.png,,webp,1024,819,0513fc42b4f1cd70b29673f1c411e7c5b5305f8c61284222c6d9babac042692d,6046a193370c72e5,4.0884319664096,0.021192652408185495,1
data\raw\ascending_triangle\ascending_triangle_0151.png,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0139.png,,png,1080,1080,0bd128e9eddb204f63111674ab8b83ebc8bf080f789a6a018c623c8770d2e926,d2130326879e12cc,2.06250789834129,0.022979339815487238,1
data\raw\ascending_triangle\ascending_triangle_0152.webp,ascending_triangle,keep,kept,data\processed\clean\ascending_triangle\ascending_triangle_0140.png,,webp,1520,1014,10b284388839fc065a040e717270fb859bcfe6409ef233232e641680b8302607,28c8ccc8cc303060,0.9001273307692002,0.01205997866809965,1
